Date,Close,High,Low,Open,Volume
2010-01-04,32.065185546875,32.07008337514745,31.639085181119995,31.712550466417117,3033854
2010-01-05,32.08476638793945,32.27087738517959,31.8251879905913,32.03089029452691,2867257
2010-01-06,32.20231246948242,32.256186428320184,31.95253184473246,32.055381935350994,2403228
2010-01-07,32.584327697753906,32.71656473209396,31.918242560897536,32.17782094199912,3701624
2010-01-08,32.7900390625,32.927176099944845,32.412917021802826,32.74106292406288,2922356
2010-01-11,32.87329864501953,33.23083149893304,32.66759630548374,33.0104356768327,3592766
2010-01-12,32.4716911315918,33.50020501590708,32.432508509596865,33.10838948990479,5645038
2010-01-13,32.76554870605469,32.90268359066154,32.001509047486024,32.24149616494261,3175681
2010-01-14,32.91248321533203,33.38755968033271,32.67739389673756,33.13287905049133,3559442
2010-01-15,32.53535461425781,33.382655128332665,32.44719587019381,32.966350542138485,5058663
2010-01-18,32.70677947998047,32.84391437532853,32.43740537809952,32.667596859144254,1711292
2010-01-19,33.0740966796875,33.15245976082809,32.123944053509234,32.47168116179069,4207556
2010-01-20,32.25128936767578,32.88308978204052,32.08476753240234,32.77534186894995,3868948
2010-01-21,31.712541580200195,32.79982920895884,31.702748065189187,32.47168550060247,5027970
2010-01-22,31.727235794067383,31.98191638238675,31.384398597088506,31.658668354671605,5456880
2010-01-25,31.63907814025879,32.27088073648843,31.46766060523866,31.46766060523866,8274136
2010-01-26,33.265106201171875,33.56386505341248,32.18271652069914,32.22679695785589,16765806
2010-01-27,33.71390151977539,34.16187816151666,33.286061351697626,33.72396865757463,7772774
2010-01-28,32.666954040527344,34.22228306341652,32.666954040527344,34.111546731862745,6633868
2010-01-29,32.73238754272461,33.064592134114385,32.43541573920916,32.87332309035242,5320587
2010-02-01,32.74245071411133,32.87835267585176,32.28944051153494,32.329709062015056,4104583
2010-02-02,33.270965576171875,33.296133424400175,32.58138631730456,32.80285678751756,4048977
2010-02-03,32.953857421875,33.36156554737406,32.752521242823654,33.2206300022316,3893346
2010-02-04,31.73576545715332,33.00418971330036,31.484095792035045,32.86828774244607,7205563
2010-02-05,31.041154861450195,31.635100675815973,30.653581000392265,31.45893013949911,8870676
2010-02-08,31.82614517211914,31.94823932411088,31.31741435510986,31.541255114821485,4149894
2010-02-09,32.0398063659668,32.29417173729344,31.70913160540115,31.98384673961548,4627005
2010-02-10,32.049983978271484,32.58923718961424,31.642999793789205,32.228039975530606,4643463
2010-02-11,32.08559799194336,32.4824073454038,31.754923160461274,32.12121008463418,4379283
2010-02-12,31.61247444152832,32.42644279233184,31.398808582538635,32.40100558712236,3795352
2010-02-15,31.92279815673828,32.21786306036393,31.683695102291043,31.704044865628653,2263502
2010-02-16,32.17717742919922,32.27383662520463,31.546352266034603,32.22296441648165,3524348
2010-02-17,32.71133041381836,32.95552091763734,32.3043484623767,32.3043484623767,4285325
2010-02-18,33.153934478759766,33.29637841745631,32.68590312499084,32.7520376521292,3838020
2010-02-19,33.24041748046875,33.347249319536246,32.82325834345121,32.986052044648766,4970106
2010-02-22,33.06744766235352,33.46934445835118,32.97587593114527,33.31672564686754,2313674
2010-02-23,32.46205520629883,33.33198319572753,32.34504628274772,33.14375231846313,4047910
2010-02-24,32.64519500732422,32.78255368929999,32.23312340457672,32.50275110606555,2976186
2010-02-25,31.70404815673828,32.6808102392598,31.454770194745382,32.217866404811616,5255754
2010-02-26,32.044898986816406,32.20769267305422,31.632827329677543,32.049986428360725,3974315
2010-03-01,32.950435638427734,32.96569796246586,32.33487300827736,32.37048509769966,3625456
2010-03-02,33.530391693115234,33.586351331826314,32.925003886213545,32.925003886213545,3647428
2010-03-03,34.18665313720703,34.273137425015186,33.4439066390389,33.63213753984316,4898240
2010-03-04,33.80510711669922,33.98316091772816,33.596526442799934,33.98316091772816,2915582
2010-03-05,34.31892013549805,34.42066674243574,33.79492921971068,34.02894486055428,3539920
2010-03-08,34.12052536010742,34.43085048056937,34.03912849794081,34.410500709630035,2772361
2010-03-09,34.1103515625,34.26805784912803,33.80511387503811,34.19683587015964,2258077
2010-03-10,34.48170852661133,34.527495492422666,33.957717691232375,34.21208305874819,2860315
2010-03-11,34.19683074951172,34.415584096557744,34.07982180199055,34.33927468611888,2805578
2010-03-12,34.786949157714844,35.102361619304006,34.247695952673695,34.29857036363324,5013620
2010-03-15,34.44102096557617,34.98027427543409,34.43084608140653,34.69538640504589,3885597
2010-03-16,35.44322204589844,35.60601576720838,34.552944021334085,34.552944021334085,5045312
2010-03-17,36.57768630981445,36.87783650359785,35.62127386606436,35.66705862280116,8384598
2010-03-18,36.50136947631836,36.67942546819263,36.27752873702011,36.52171924032456,4545740
2010-03-19,36.26227188110352,36.75574040311182,35.97738180683518,36.567509500855785,14391513
2010-03-22,36.24191665649414,36.24191665649414,35.51952002845464,36.1198202940251,3642477
2010-03-23,36.53189849853516,36.60312046382983,35.93668556657599,36.26227296311755,3217750
2010-03-24,36.603118896484375,36.88292152535191,35.96720867798236,36.62855610499695,4301350
2010-03-25,37.51883316040039,37.59005734270734,36.30805538503549,36.53698359196575,4706078
2010-03-26,37.2899055480957,37.880035487951325,37.01010512569098,37.73250411378261,4735257
2010-03-29,37.85969161987305,38.12422975756913,37.42218487116599,37.65111090946952,4220152
2010-03-30,37.183067321777344,38.06825541471624,37.04571085516131,37.92581150699665,4365104
2010-03-31,37.72232818603516,37.78337304489608,37.18307268087664,37.19833500638703,4444786
2010-04-01,38.53120040893555,38.622769897872544,37.84950113145254,37.85967601279883,4092755
2010-04-06,38.79574966430664,38.86188641219621,38.44981248478458,38.66348061170842,3821853
2010-04-07,38.18526840209961,38.66347455936192,38.02756216346182,38.61260014587224,3979177
2010-04-08,37.69689178466797,38.19544776581581,37.43235368984697,38.05300383451368,3614711
2010-04-09,38.0733528137207,38.23105906759387,37.88003446696442,38.09878557974229,2973620
2010-04-12,38.04283142089844,38.409113935239255,37.661282136548095,38.409113935239255,2960765
2010-04-13,37.442527770996094,38.04791557684624,37.25938208646358,37.8698595557408,3141381
2010-04-14,37.35604476928711,37.4272689616929,36.88292596356327,37.30517034614012,4305004
2010-04-15,37.1932487487793,37.56971057032747,36.99993261759682,37.38656710155216,3834560
