Date,Close,High,Low,Open,Volume
2010-03-25,6.7911152839660645,6.9205560352325,6.779129806969562,6.919057450558638,542284400
2010-03-26,6.918461322784424,6.949922010420333,6.848047821701394,6.860033302762047,640875200
2010-03-29,6.96310567855835,7.007451161180172,6.940034826210126,6.981383938377845,540744400
2010-03-30,7.066776275634766,7.115616704170854,7.018835158103618,7.089248649474405,527310000
2010-03-31,7.041304588317871,7.089545722716324,7.025124997980432,7.055987194503329,430659600
2010-04-01,7.070370197296143,7.153067584768492,6.9738895118624535,7.113517112554818,603145200
2010-04-05,7.145876884460449,7.146476158266866,7.0344143567626265,7.040707131779269,684507600
2010-04-06,7.177340030670166,7.198313818680467,7.101233839729149,7.137189476388755,447017200
2010-04-07,7.209098815917969,7.248650085644058,7.150970058850022,7.177637342243111,628502000
2010-04-08,7.189625263214111,7.23726634519466,7.132395797408913,7.204307075896214,572989200
2010-04-09,7.244755744934082,7.247752914512623,7.204905230999644,7.233969614905167,334182800
2010-04-12,7.259734153747559,7.283105024522323,7.245351587056455,7.2570370224438365,333026400
2010-04-13,7.263930797576904,7.275017763309914,7.224379525506478,7.24685269383359,306210800
2010-04-14,7.3616108894348145,7.365206532388219,7.313071309760986,7.349326176059965,404076400
2010-04-15,7.45839262008667,7.46168822652344,7.356218419264074,7.364308216953361,376784800
2010-04-16,7.41284704208374,7.524908838714239,7.327452528629698,7.447903358086634,750545600
2010-04-19,7.40295934677124,7.427528771408384,7.244154997044624,7.40176079922316,566924400
2010-04-20,7.328650951385498,7.468278539435912,7.27981133926621,7.447004720644919,738326400
2010-04-21,7.767012596130371,7.797874806699768,7.662441284669008,7.754427842285815,982391200
2010-04-22,7.984243392944336,7.992633227973944,7.676523030375932,7.737648171207226,793424800
2010-04-23,8.114880561828613,8.15533034528452,8.000122423505154,8.029785278000057,796955600
2010-04-26,8.075029373168945,8.163719492427916,8.03577734057753,8.146341352883988,479068800
2010-04-27,7.851506233215332,8.025291655258288,7.805963019230713,8.008212749989399,709343600
2010-04-28,7.838322639465332,7.910233100284697,7.682814677747512,7.887761531334101,758402400
2010-04-29,8.049263000488281,8.090012025482757,7.85060810322089,7.880870235016807,558840800
2010-04-30,7.823046684265137,8.107095470966794,7.820350350255259,8.069341994233836,542463600
2010-05-03,7.980644226074219,8.026488261483191,7.876672245248349,7.90543738122209,454342000
2010-05-04,7.750830173492432,7.88895999235526,7.693002248560754,7.876975315732984,723819600
2010-05-05,7.670231342315674,7.73465209213661,7.452699697896353,7.581541197538226,883103200
2010-05-06,7.378392696380615,7.737948294912644,5.970130401776144,7.605511941448243,1285860800
2010-05-07,7.067074298858643,7.387978654041695,6.747968565376573,7.302284891291713,1676018400
2010-05-10,7.610304355621338,7.630080395059673,7.446706575306763,7.498243332532215,984306400
2010-05-11,7.686110019683838,7.787084847839922,7.505732618522056,7.545882360221544,848906800
2010-05-12,7.853003978729248,7.884165416582882,7.7514298688261825,7.767608661411963,654379600
2010-05-13,7.741244316101074,7.940198473380614,7.682516267189397,7.886863890194385,599712400
2010-05-14,7.6052093505859375,7.684911165540142,7.475769410584017,7.645359894962104,759362800
2010-05-17,7.6171956062316895,7.675923644361183,7.422136365516419,7.63157817885898,762834800
2010-05-18,7.561465263366699,7.746936135229173,7.498542303844882,7.699894334137096,782678400
2010-05-19,7.441011905670166,7.57824239721488,7.33644143421008,7.475768983879288,1025726800
2010-05-20,7.124004364013672,7.306478831719797,7.077561045543335,7.247450763715118,1282915200
2010-05-21,7.260633945465088,7.32595317332012,6.931939148260947,6.975984561524456,1223891200
2010-05-24,7.393670558929443,7.517717835828076,7.37868951395621,7.409251677804082,754238800
2010-05-25,7.347529411315918,7.393671902323759,7.106027625569062,7.17164611865963,1048006400
2010-05-26,7.314271450042725,7.554575532114917,7.303484517653765,7.493151145048249,850654000
2010-05-27,7.591123104095459,7.607303488732277,7.464080321413736,7.508724997394045,666282400
2010-05-28,7.696896076202393,7.772402969024068,7.591126258847095,7.772103732196244,815614800
2010-06-01,7.815250396728516,7.968361251324092,7.759219496891407,7.781092590419136,876472800
2010-06-02,7.908735275268555,7.934203210725493,7.800268321478513,7.926412651599352,688548000
2010-06-03,7.883867740631103,7.956677522323005,7.80266732388461,7.945590554653368,650106800
2010-06-04,7.669331073760986,7.847310596479342,7.629480565154292,7.73674737779857,758304400
2010-06-07,7.518915176391602,7.764911032240296,7.507228939062394,7.739143062952028,886942000
2010-06-08,7.470676422119141,7.604611323522603,7.360412437082788,7.58783165618946,1000770400
2010-06-09,7.287005424499512,7.5476848427094465,7.265732395297232,7.534800050236393,854630000
2010-06-10,7.506033897399902,7.520115634434918,7.257040783166499,7.336143340763307,776356000
2010-06-11,7.595923900604248,7.606410794912865,7.411950794360673,7.437718774684415,545759200
2010-06-14,7.618996143341064,7.76491577968644,7.610906343404186,7.669334365379311,602960400
2010-06-15,7.781094074249268,7.785888265536544,7.655548990259088,7.659743907635455,585074000
2010-06-16,8.007610321044922,8.022591360317113,7.809254768271686,7.823337297230767,783678000
2010-06-17,8.146042823791504,8.176905026133475,8.07503007474783,8.107989335455454,872855200
2010-06-18,8.21196174621582,8.23982838356803,8.132559951997402,8.15742941964846,784621600
2010-06-21,8.095105171203613,8.359977798742259,8.051958256280562,8.320426526737673,776490400
2010-06-22,8.205368995666504,8.26889041913859,8.134956323449392,8.15473155902144,717262000
2010-06-23,8.119075775146484,8.229639800788025,8.027089238949548,8.227242705375817,768457200
2010-06-24,8.060050964355469,8.185895299074534,8.03308363540244,8.119975961732564,714277200
2010-06-25,7.991135597229004,8.098104006381627,7.964468304178777,8.09181202940752,549942400
2010-06-28,8.039073944091797,8.082520894216932,7.92581359703618,7.998024089148696,584948000
2010-06-29,7.675622463226318,7.921918382064643,7.619591565865915,7.9138277861185,1133344800
2010-06-30,7.536593914031982,7.729555261411683,7.491050709117866,7.691801815168095,739452000
2010-07-01,7.44520902633667,7.634575591310474,7.28760398025455,7.619593742776661,1022896000
2010-07-02,7.399065971374512,7.518618313253406,7.287003353045885,7.505433487445813,693842800
2010-07-06,7.449705600738525,7.57465064423314,7.375696453037729,7.520717577982164,615235600
2010-07-07,7.750527858734131,7.753525027132091,7.483259007293516,7.505430532513983,654556000
2010-07-08,7.733152866363525,7.877275439819308,7.637271442093296,7.864690687844989,738144400
2010-07-09,7.778996467590332,7.78738550165339,7.645360795167991,7.697196784661874,433322400
2010-07-12,7.709182262420654,7.845813504094652,7.636372487617557,7.746336442182761,562878400
2010-07-13,7.5446858406066895,7.682515641978606,7.383784393336217,7.6801193463944,1190924000
2010-07-14,7.572549343109131,7.6645358710515294,7.460787579889186,7.472174582173943,812047600
2010-07-15,7.534198760986328,7.699594358528445,7.409852225852109,7.437718062428316,824866000
2010-07-16,7.487758159637451,7.639670533424763,7.443113442309225,7.5860367051952196,1039858400
2010-07-19,7.35831356048584,7.487155016528202,7.179135509704587,7.487155016528202,1024478000
2010-07-20,7.547381401062012,7.5776443309132,7.191421529653795,7.2780146020928385,1074950800
2010-07-21,7.617794990539551,7.94469128468346,7.610604504220263,7.942893463078982,1185671200
2010-07-22,7.761021137237549,7.790384767622815,7.6498577935090015,7.720870573205031,645318800
2010-07-23,7.788585186004639,7.801769213039841,7.678920452326224,7.703190647500748,533388800
2010-07-26,7.768808364868164,7.793377791972367,7.721766569030219,7.790381422801297,420551600
2010-07-27,7.912628173828125,7.934201224370356,7.799367858260233,7.816446756634837,584771600
2010-07-28,7.819149494171143,7.969864134977375,7.797876463063449,7.900349937267935,519985200
2010-07-29,7.73375129699707,7.869783257873138,7.67352627650487,7.811655295765331,643806800
2010-07-30,7.707983016967773,7.781392058994712,7.637569543914664,7.667233997780503,448210000
2010-08-02,7.845813274383545,7.86798560677845,7.778996240223942,7.803565668023551,428055600
2010-08-03,7.848209857940674,7.88806036629698,7.77300299476948,7.820644062682984,417653600
2010-08-04,7.879671096801758,7.918622293222934,7.799670045532177,7.875476180242872,420375200
2010-08-05,7.841319561004639,7.885665028383983,7.806861712675794,7.842218071782574,289097200
2010-08-06,7.793078422546387,7.83502679012927,7.719368542290408,7.783789278224784,444897600
2010-08-09,7.842814445495605,7.854799918760285,7.777495216399798,7.834723850992772,303128000
2010-08-10,7.772702693939209,7.803864931110075,7.716971031405218,7.785886717357652,451920000
2010-08-11,7.496446132659912,7.661243274589273,7.485060727288987,7.652554202043366,620054400
2010-08-12,7.544385433197021,7.583636668766689,7.374494903473908,7.391573807515453,534920400
2010-08-13,7.463784217834473,7.547080869710429,7.463484180906922,7.540189621558436,354869200
2010-08-16,7.420036315917969,7.491049039490895,7.389473361405409,7.418238495064289,318430000
2010-08-17,7.549779891967773,7.629481721358063,7.46678165604144,7.493149707935094,422640400
2010-08-18,7.582736492156982,7.630677592804233,7.538091797235239,7.561463473848781,339696000
2010-08-19,7.487158298492432,7.595025220553517,7.451202657805402,7.5758484521344,426706000
2010-08-20,7.479963779449463,7.608205162464628,7.46078701931353,7.472473257570599,384230000
2010-08-23,7.364908218383789,7.550679147276388,7.348429384473451,7.544387170685258,414041600
2010-08-24,7.189024448394775,7.28101018565137,7.150671721415138,7.2711233670994275,602565600
2010-08-25,7.277713298797607,7.310673355330449,7.10722431600114,7.132393013618657,596867600
2010-08-26,7.19951057434082,7.363408357319567,7.19951057434082,7.354419250367714,466505200
2010-08-27,7.239662647247314,7.269326306402505,7.058086648973618,7.243558327798269,548391200
2010-08-30,7.266027450561523,7.36340743003035,7.211494342019611,7.213891436904901,383289200
2010-08-31,7.284008026123047,7.327754221878366,7.201609862946123,7.246553806434372,420786800
2010-09-01,7.500638008117676,7.534495773659441,7.379287878336406,7.41494346506522,697037600
2010-09-02,7.555770874023437,7.555770874023437,7.447903984779115,7.528504314772324,415427600
2010-09-03,7.753526210784912,7.753825447611383,7.62558406520389,7.643262240821199,520788800
2010-09-07,7.724765777587891,7.776301746076192,7.678023201436629,7.689708645449726,342557600
2010-09-08,7.877877235412598,7.921922681273551,7.763417483395696,7.783792802638113,526551200
2010-09-09,7.882365226745605,7.985737127008798,7.877871074594441,7.941392478828957,438575200
2010-09-10,7.892552852630615,7.925212865130453,7.832327053490482,7.885960842758343,387542400
2010-09-13,8.001322746276855,8.038476931953362,7.962970812770866,7.964767834564467,388780000
2010-09-14,8.031886100769043,8.065144610525593,7.955779896319639,7.976454451075923,408150400
2010-09-15,8.096600532531738,8.101395521753195,8.025288569521681,8.035176984637314,429368800
2010-09-16,8.286871910095215,8.289868280610309,8.07503371532123,8.097206857132916,652103200
2010-09-17,8.250913619995117,8.328517583695046,8.200276179575656,8.320426986632024,634477200
2010-09-20,8.486420631408691,8.502900258406058,8.265293432719712,8.272184680344527,658677600
2010-09-21,8.502601623535156,8.60986923515819,8.473238006963227,8.505298755727635,668074400
2010-09-22,8.621858596801758,8.628749848668454,8.461855617926792,8.470844729121769,585289600
2010-09-23,8.656911849975586,8.771970032034094,8.569420265772813,8.579307884519581,786116800
2010-09-24,8.758785247802734,8.79504091352991,8.70575151546703,8.75219403594193,649488000
2010-09-27,8.724027633666992,8.830995202672778,8.719533480382186,8.808523636150248,482834800
2010-09-28,8.595185279846191,8.742303362910688,8.239824800603426,8.742303362910688,1035042400
2010-09-29,8.61047077178955,8.683580595577022,8.569421705192019,8.606275854019922,469644000
2010-09-30,8.502006530761719,8.68927527019013,8.42709887497058,8.659312367893449,673391600
2010-10-01,8.465149879455566,8.586799286393218,8.43009275473177,8.573915296996027,448142800
2010-10-04,8.348892211914062,8.47653353164338,8.32282340139692,8.437582334589608,435302000
2010-10-05,8.657509803771973,8.67279008347594,8.444172360061321,8.449566623636782,501967200
2010-10-06,8.665002822875977,8.748899575362733,8.547248292489753,8.676988301830864,670868800
2010-10-07,8.665899276733398,8.7036527228954,8.59668515883537,8.699457806644238,408399600
2010-10-08,8.81121826171875,8.824102245398679,8.689269671981204,8.740505569820836,658403200
2010-10-11,8.849871635437012,8.906202568605213,8.82710083282403,8.831295749131122,427753200
2010-10-12,8.945154190063477,8.973919329256395,8.763877486217757,8.851369851066002,558544000
2010-10-13,8.993097305297852,9.047629627049604,8.982909649549137,8.994895126900566,630092400
2010-10-14,9.058119773864746,9.062913166005352,9.000889504055802,9.0395422789369,435296400
2010-10-15,9.430554389953612,9.43834494821852,9.136018161005406,9.211824285414036,922194000
2010-10-18,9.528237342834473,9.558199437510329,9.417074035101638,9.542319879375537,1093010800
2010-10-19,9.273250579833984,9.401491980769949,8.98950121838271,9.090776096707614,1232784000
2010-10-20,9.304412841796877,9.415875385220644,9.194748920144658,9.258569589285935,721624400
2010-10-21,9.274149894714355,9.430556366006073,9.192650252908802,9.35924437945086,551460000
2010-10-22,9.212724685668944,9.289729366610688,9.177668369478196,9.260664988157073,372778000
2010-10-25,9.253774642944336,9.33647203285267,9.241789166103162,9.261265966019362,392462000
2010-10-26,9.230106353759766,9.280743803291331,9.15819427857375,9.194749990176836,392929600
2010-10-27,9.223509788513184,9.28553261259199,9.156691975016244,9.21811632552843,399002800
2010-10-28,9.145910263061523,9.22860766844339,9.015871015397469,9.227109083508548,551051200
2010-10-29,9.018267631530762,9.165086555128523,9.014971224616234,9.115647652299495,430511200
2010-11-01,9.114151000976562,9.156698662163889,9.054824465014722,9.055423739117344,423889200
2010-11-02,9.269353866577148,9.294223328032311,9.198641961872136,9.198641961872136,433930000
2010-11-03,9.372425079345703,9.374822173848438,9.244482960606325,9.329577415158484,508348400
2010-11-04,9.536324501037598,9.593553942258014,9.439243756714813,9.45182850507847,642488000
2010-11-05,9.502167701721191,9.575277510655132,9.49078229875838,9.527936477070686,361253200
2010-11-08,9.546815872192385,9.58127292778468,9.491084189093488,9.504268217376818,281758400
2010-11-09,9.470707893371582,9.6271151809514,9.42336685544637,9.619623857148502,383544000
2010-11-10,9.529135704040527,9.55130803779995,9.394900753411932,9.48748656886996,384227200
2010-11-11,9.487789154052734,9.540224428770667,9.415877074335125,9.438349449228353,361284000
2010-11-12,9.22950267791748,9.483289100496709,9.097666458504465,9.468308057424098,795846800
2010-11-15,9.19983959197998,9.304710091184868,9.17676795413916,9.242387225393047,403606000
2010-11-16,9.036541938781738,9.216619305119222,8.968525566414378,9.160289171250833,657650000
2010-11-17,9.00388240814209,9.108452876472114,8.921783505138867,9.024856189153155,479449600
2010-11-18,9.241491317749023,9.278645501440424,9.129430292841432,9.144710577961884,494491200
2010-11-19,9.190550804138184,9.240588956470116,9.145906114947753,9.227704972347937,384843200
2010-11-22,9.389205932617188,9.389205932617188,9.164783131952143,9.18905251672534,393075200
2010-11-23,9.250479698181152,9.340969262529226,9.18546047629233,9.302016456641535,519447600
2010-11-24,9.432350158691406,9.450328366160052,9.340963737736296,9.34845345736754,413725200
2010-11-26,9.438344955444336,9.519245306521931,9.376621363187343,9.400591511614683,237585600
2010-11-29,9.494377136230469,9.512653786814584,9.329880080086712,9.453327281357264,445785200
2010-11-30,9.322992324829102,9.419173804637454,9.314602488562585,9.394603569856944,501858000
2010-12-01,9.480295181274414,9.520744964725743,9.43834681319605,9.446436609866602,461750800
2010-12-02,9.532732009887695,9.558199951752108,9.435051959543165,9.514154518066835,462837200
2010-12-03,9.51145839691162,9.54771327031682,9.47849913014372,9.498574407185847,342092800
2010-12-06,9.592658042907717,9.65797729723597,9.540821251062898,9.547413263904929,448481600
2010-12-07,9.534528732299805,9.707714077423264,9.531832399976384,9.702022175895424,391454000
2010-12-08,9.61842441558838,9.618724452559976,9.50156921628577,9.57707532040958,321935600
2010-12-09,9.580970764160156,9.663068878549838,9.558797632456802,9.651983512846018,294151200
2010-12-10,9.60494327545166,9.61962508783764,9.546215225808972,9.577676709549657,262511200
2010-12-13,9.63819980621338,9.739775524346593,9.618125332246724,9.719100976427171,439815600
2010-12-14,9.596853256225586,9.664270376935114,9.558200485649907,9.640000181475736,351008000
2010-12-15,9.598950386047363,9.6780521428825,9.56389326191356,9.588162655430784,417312000
2010-12-16,9.625616073608398,9.666365896516965,9.591159026360549,9.620821882666377,322030800
2010-12-17,9.606440544128418,9.641796903825236,9.595054340126485,9.637002712666527,386929200
2010-12-20,9.654374122619627,9.685536343418905,9.535121901107116,9.63609668162295,385610400
2010-12-21,9.714009284973145,9.7197019880248,9.649589329076584,9.678053644433673,256354000
2010-12-22,9.742770195007324,9.759549861376492,9.694529854343765,9.7188000431499,265921600
2010-12-23,9.696030616760254,9.742473146458789,9.683146627239262,9.73797899200686,223157200
2010-12-27,9.728389739990234,9.751162149301932,9.633706859464027,9.673558175710143,249816000
2010-12-28,9.752057075500488,9.787712658111564,9.739772365523592,9.765240295917923,175924000
2010-12-29,9.746661186218262,9.781418249736335,9.740967687818255,9.774526204315082,163139200
2010-12-30,9.697826385498049,9.753257212365543,9.679548934444911,9.75235870170486,157494400
2010-12-31,9.664868354797363,9.69243415330816,9.627414137170817,9.676553795462912,193508000
2011-01-03,9.874908447265623,9.895582995748756,9.733183777334856,9.757153932056454,445138400
2011-01-04,9.926446914672852,9.962701789952982,9.832362500949069,9.96090396803092,309080800
2011-01-05,10.007643699645996,10.017831355129532,9.872810283346537,9.87430886802577,255519600
2011-01-06,9.999554634094238,10.045097846334077,9.974685169457526,10.0292174894152,300428800
2011-01-07,10.071166038513184,10.078057287837288,9.944721654653437,10.007344572724753,311931200
2011-01-10,10.26082706451416,10.284197934081012,10.102622839580114,10.152360946619602,448560000
2011-01-11,10.236562728881836,10.336038991979596,10.17154271343392,10.33364269657239,444108000
2011-01-12,10.319854736328123,10.320154773203418,10.24734502470061,10.284799227917206,302590400
2011-01-13,10.357611656188965,10.386376801161353,10.302780098831857,10.342031336094191,296780400
2011-01-14,10.441510200500488,10.441510200500488,10.320460061543704,10.36390622329164,308840000
2011-01-18,10.206899642944336,10.330047640752875,9.76794147070949,9.873411286837245,1880998000
2011-01-19,10.152663230895996,10.44510160235148,10.093936007139058,10.437610280879596,1135612800
2011-01-20,9.968093872070312,10.136485834902308,9.891388414240454,10.080454926257008,764789200
2011-01-21,9.789512634277344,10.034010740617582,9.786815502165254,10.000751445225276,754401200
2011-01-24,10.111018180847168,10.111018180847168,9.789514530152497,9.794009484510315,574683200
2011-01-25,10.229372024536133,10.23057137254975,10.02472516871286,10.077460476868668,546868000
2011-01-26,10.302776336669922,10.355211579564012,10.232363684831322,10.276109059972228,506875600
2011-01-27,10.283602714538574,10.327948176927922,10.27221731210645,10.300681618285314,285026000
2011-01-28,10.070566177368164,10.319260033333178,9.993562285261442,10.312368783863448,592057200
2011-01-31,10.16704559326172,10.188619448218038,10.016631882808582,10.061575813770656,377246800
2011-02-01,10.338135719299316,10.356712407338092,10.216785572940752,10.226373953914855,426633200
2011-02-02,10.316864967346191,10.344730007691547,10.293793318814917,10.320760648324786,258955200
2011-02-03,10.290494918823242,10.31446587374502,10.143976057307713,10.301281848538045,393797600
2011-02-04,10.382183074951172,10.388175814174412,10.29259362381047,10.296488504256228,321840400
2011-02-07,10.543387413024902,10.58443568756628,10.41634370740638,10.423834233413247,485021600
2011-02-08,10.642857551574709,10.652445931377953,10.5514711069196,10.597314347706192,381040800
2011-02-09,10.73155403137207,10.75672354141185,10.632976250728955,10.642563835407152,482745200
2011-02-10,10.623085021972656,10.786683593608617,10.427126460363368,10.708480351181294,928550000
2011-02-11,10.69229793548584,10.720762239744138,10.593120125643644,10.629375789101047,367572800
2011-02-14,10.762113571166992,10.7711018795946,10.68810524454734,10.690502340154348,310416400
2011-02-15,10.783684730529783,10.785782588865429,10.71327205973334,10.762410910817191,284174800
2011-02-16,10.880468368530272,10.93350210957328,10.801665049134828,10.810653357729317,481157600
2011-02-17,10.735747337341309,10.794774622111646,10.682412755127949,10.704286654664868,530583200
2011-02-18,10.503829956054688,10.771698913754,10.472667721957784,10.748028001364228,816057200
2011-02-22,10.145771026611328,10.349220048771128,10.119104546905634,10.251840072024748,872555600
2011-02-23,10.265926361083984,10.32645062238334,10.145773948955824,10.150568940071905,671854400
2011-02-24,10.273716926574709,10.341733316817448,10.138584257123492,10.307875540251136,499900800
2011-02-25,10.43191909790039,10.440008893543814,10.331243507353827,10.345026003620628,380018800
2011-02-28,10.583233833312988,10.638365427499233,10.520610915927518,10.524206559039484,403074000
2011-03-01,10.466381072998049,10.658444001485002,10.417541439087053,10.650953476065212,456136800
2011-03-02,10.550572395324709,10.617390220724808,10.4391098740785,10.485852428174908,602590800
2011-03-03,10.77349853515625,10.780389784183804,10.664433097888056,10.702486586219583,500788400
2011-03-04,10.786681175231934,10.795370244642733,10.719264077844883,10.788778233328223,453266800
2011-03-07,10.64765739440918,10.836723944282944,10.526307207561713,10.828633345087315,546123200
2011-03-08,10.659640312194824,10.708779972860029,10.554469740928578,10.63417157099459,356316800
2011-03-09,10.56106185913086,10.629677522562064,10.505031748070518,10.627579663800692,453306000
2011-03-10,10.387274742126465,10.480160584140926,10.334240209140594,10.46068378491825,507539200
2011-03-11,10.546674728393556,10.556563143813012,10.337234585378704,10.347121400601475,471080400
2011-03-14,10.59371852874756,10.681210892797306,10.526302234625533,10.582332327920945,435957200
2011-03-15,10.350120544433594,10.422331033855968,10.190417684323418,10.250343461444778,721081200
2011-03-16,9.88809299468994,10.277313024599648,9.775731929288854,10.24735012716594,1162011200
2011-03-17,10.026817321777344,10.17573321501465,9.907564272405244,10.092435782529275,659422400
2011-03-18,9.907867431640623,10.133488836905132,9.8877921575921,10.101428085783278,753214000
2011-03-21,10.166447639465332,10.17963086355181,10.045396726789267,10.067270621509191,409402000
2011-03-22,10.223381042480469,10.265929500773147,10.16165741445082,10.264131678591768,325922800
2011-03-23,10.163152694702148,10.194014098631731,10.066071928674978,10.165849027047962,372996400
2011-03-24,10.336338996887209,10.367201201379777,10.153265228739471,10.24285467274555,404712000
2011-03-25,10.533196449279783,10.548776770490417,10.397762948964246,10.429224428481753,448910000
2011-03-28,10.500235557556152,10.616493084120936,10.500235557556152,10.581435963986856,309355200
2011-03-29,10.51581859588623,10.51581859588623,10.369000476521618,10.416940793012566,352900800
2011-03-30,10.446001052856444,10.513418951677911,10.410345463823669,10.506226866366548,329406000
2011-03-31,10.442405700683594,10.481057656668574,10.368996667964598,10.37798497394351,274019200
2011-04-01,10.324052810668944,10.534693163342846,10.286299359124245,10.52031139138684,418661600
2011-04-04,10.223076820373535,10.325250997611146,10.139480129951169,10.316561928021002,460084800
2011-04-05,10.15416145324707,10.254837041216364,10.067568398110808,10.097232048175272,482731200
2011-04-06,10.12869644165039,10.304279711408348,10.101729913553484,10.223979401077534,402539200
2011-04-07,10.12989330291748,10.200305175575355,10.068468137155804,10.130491776631722,373447200
2011-04-08,10.039403915405272,10.191915490564318,10.006145421070007,10.185024242207176,377535200
2011-04-11,9.911763191223145,10.057681975218763,9.88839231084134,10.00944162975967,398946800
2011-04-12,9.95970630645752,9.99955682592698,9.893786968842935,9.90247604149213,425639200
2011-04-13,10.071466445922852,10.071765682813831,9.963299510721388,10.038207145598944,346220000
