Date,Close,High,Low,Open,Volume
2010-01-04,5.064801692962647,5.064801692962647,4.926236386840586,4.935792379154251,14257860
2010-01-05,5.021799564361572,5.064802677322154,4.981185563862868,5.060024452398398,14077418
2010-01-06,4.897568225860596,4.94296044920192,4.878455782718447,4.940571336849577,28100490
2010-01-07,4.804394721984863,4.878455376027065,4.768558495363799,4.873677151720717,21799244
2010-01-08,4.83067512512207,4.83545335049749,4.773815792455203,4.813951791984756,20945576
2010-01-11,4.864121913909912,4.876067020853639,4.828285681725491,4.861732801385843,14631526
2010-01-12,4.825896263122559,4.89278958053108,4.811561590240833,4.871288026885041,15533316
2010-01-13,4.854565620422363,4.873678065554867,4.818729842758498,4.833064062688717,14887240
2010-01-14,4.859343528747559,4.885623309969789,4.840231084861374,4.871288635297697,12068075
2010-01-15,4.794838905334473,4.878456019010152,4.768559123862417,4.847398468278585,26927150
2010-01-18,4.744190216064453,4.790059984023522,4.704054226059836,4.778114879096398,21220358
2010-01-19,4.823507785797119,4.825896898258504,4.730334222509536,4.733201339733842,16950154
2010-01-20,4.764257907867432,4.852175223338536,4.753268357352672,4.828284559328157,20947097
2010-01-21,4.71886682510376,4.821118371393431,4.71886682510376,4.802005928575954,21074450
2010-01-22,4.68685245513916,4.790059537341956,4.677774012197571,4.711220667415792,26347655
2010-01-25,4.644327640533447,4.699275850511468,4.641460523810265,4.663440081207391,18909986
2010-01-26,4.644327640533447,4.67204052002388,4.598935423054134,4.620436975771886,24278591
2010-01-27,4.615659713745117,4.6295163842168,4.586991274596987,4.601325494171053,27212236
2010-01-28,4.494772911071777,4.663918238138205,4.494772911071777,4.615659353321836,38428975
2010-01-29,4.470883369445801,4.5153195900233385,4.463716031305127,4.4947735852280655,39286000
2010-02-01,4.496206760406494,4.5024185440671305,4.472316090985758,4.472316090985758,21017676
2010-02-02,4.510540962219238,4.516274741084946,4.479961415837618,4.505763192894995,21413397
2010-02-03,4.463715553283691,4.535865109070645,4.447469770841929,4.518186223695545,22630711
2010-02-04,4.414978504180908,4.520097170188051,4.406378064181173,4.486172503581066,36150447
2010-02-05,4.401122093200684,4.506718303545742,4.401122093200684,4.446036310167783,49009224
2010-02-08,4.478050231933594,4.500985349340112,4.43074689404014,4.434091560688869,26641901
2010-02-09,4.463715553283691,4.513407998780131,4.446514216994168,4.500984887406021,22841858
2010-02-10,4.514362812042236,4.54159814278018,4.482827261856519,4.4995505906403785,23742114
2010-02-11,4.46658182144165,4.538253821830659,4.443647164085485,4.529652926605099,18210565
2010-02-12,4.5009846687316895,4.532042217819771,4.479483113333561,4.486650450358466,15474010
2010-02-15,4.505762577056885,4.533953462761621,4.500984352709104,4.522963455626412,7760709
2010-02-16,4.542553901672363,4.542553901672363,4.496206127991116,4.528219684306753,14038707
2010-02-17,4.563099384307861,4.581733819202103,4.534430497151525,4.563099384307861,16886419
2010-02-18,4.6142258644104,4.627126980187986,4.556888534049495,4.566444983614611,15930813
2010-02-19,4.659617900848389,4.6610514593607455,4.567878358235937,4.60132501901375,17900690
2010-02-22,4.62282657623291,4.70070990551891,4.618048351640457,4.696887234709632,15376597
2010-02-23,4.540165424346924,4.66821921183859,4.540165424346924,4.659140766579741,17870752
2010-02-24,4.548766136169434,4.586513018638483,4.532042349292837,4.563100354958488,16389918
2010-02-25,4.491428852081299,4.58985819831029,4.454637519325746,4.477094631688787,41781908
2010-02-26,4.515318870544434,4.534431313530829,4.467537990916736,4.5272644322087965,21000763
2010-03-01,4.574089527130127,4.590335307902909,4.535386638373921,4.56214442174536,16409009
2010-03-02,4.558321952819824,4.565011285039611,4.515796847183099,4.544943288380251,18126112
2010-03-03,4.567878723144531,4.567878723144531,4.523442051124226,4.56310049817268,15427402
2010-03-04,4.573134899139404,4.573134899139404,4.534432002548408,4.549722232666863,14455563
2010-03-05,4.625215530395508,4.629993299148034,4.574567536206229,4.586990646315922,17439433
2010-03-08,4.657228469848633,4.657228469848633,4.625215369773906,4.634771362623667,14489492
2010-03-09,4.672041416168213,4.67538608253578,4.651017864097306,4.668696749800645,14706533
2010-03-10,4.687808990478516,4.701665660117841,4.659140553052474,4.68255321660828,13331198
2010-03-11,4.732723712921143,4.732723712921143,4.674908827174381,4.687331939559715,15835345
2010-03-12,4.723167419433594,4.761392308098908,4.716955635795256,4.739890751265092,15543744
2010-03-15,4.686375617980957,4.692587401598422,4.663440958264801,4.669174737112995,16110558
2010-03-16,4.700709819793701,4.723166928156798,4.670607369951473,4.720777815904141,13645705
2010-03-17,4.7112226486206055,4.727468434087848,4.676342420460177,4.71647887927708,15730521
2010-03-18,4.713132858276367,4.742279298232103,4.692586857757877,4.716477524243803,14576806
2010-03-19,4.725555896759033,4.7733367733300005,4.7045318918453765,4.742756775372772,44063691
2010-03-22,4.706444263458252,4.745146702663943,4.666307809886344,4.744669153551838,15149317
2010-03-23,4.716477870941162,4.730812089615768,4.675385866883604,4.680164091667338,11802478
2010-03-24,4.693543434143066,4.716478551874932,4.648151203497358,4.677775654621574,18806801
2010-03-25,4.719344615936279,4.732245731945387,4.670607724768077,4.706443955603775,18463547
2010-03-26,4.716477870941162,4.739412529685213,4.707876975195122,4.730334084866756,13784171
2010-03-29,4.7542243003845215,4.759002524713246,4.730333634417453,4.739890083074902,12531310
2010-03-30,4.771426677703857,4.799617569459324,4.744191339887731,4.744669344695727,16053751
2010-03-31,4.794838905334473,4.821118686806529,4.78050468620272,4.782893798670781,17688479
2010-04-01,4.787672996520996,4.811563214703168,4.771427210707484,4.80200721856564,15794457
2010-04-06,4.816339492797852,4.8211177167725685,4.787671060302583,4.816339492797852,11887341
2010-04-07,4.809173583984375,4.842620706056497,4.778116030285249,4.802006701572005,14445732
2010-04-08,4.764736652374268,4.802005984655075,4.737023313775505,4.799616872315418,18896961
2010-04-09,4.797227382659912,4.804394719115154,4.76425827291297,4.782893165425979,17820640
2010-04-12,4.811562538146973,4.82350810123509,4.792450092882624,4.802006543353118,12688893
2010-04-13,4.809173583984375,4.845009818752838,4.797228476179324,4.806784926964688,12431729
2010-04-14,4.837841987609863,4.861732656461776,4.8163404312108025,4.845009324968419,16107770
2010-04-15,4.83067512512207,4.854565796322513,4.823508242735595,4.849787570947094,12553699
2010-04-16,4.778114795684815,4.856953671586552,4.778114795684815,4.8330630064728215,29895322
2010-04-19,4.771426677703857,4.797228456772648,4.754703344573777,4.7661709031991615,16714285
2010-04-20,4.792449951171875,4.79961728881281,4.74610217024907,4.77142639870574,17080155
2010-04-21,4.761392116546631,4.81156211002277,4.747535446868012,4.804395228484235,17865668
2010-04-22,4.72698974609375,4.794839084557613,4.708832855199104,4.77285997811249,21472553
2010-04-23,4.737023830413818,4.7633036133396445,4.711222052278692,4.730334497403846,15217496
2010-04-26,4.730334281921387,4.778115620395992,4.730334281921387,4.773337395413209,16877404
2010-04-27,4.640028953552246,4.747536296970109,4.640028953552246,4.744669634976705,26037300
2010-04-28,4.608014583587647,4.694020807841794,4.598936138679118,4.6514952447918745,34195295
